source,level,mode,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,question_type
PSR 2021,l15-16,exam,Ignoring early governance warnings may cause:,Faster training,Escalating institutional failure,Immediate reform,Reduced staffing,B,Warnings signal deeper risks.,psr
PSR 2021,l15-16,exam,Executive decisions must prioritize:,External approval,Personal interest,Institutional sustainability,Short-term convenience,C,Sustainability is strategic priority.,psr
PSR 2021,l15-16,exam,Institutional integrity depends on:,Predictable executive governance,Administrative secrecy,Political convenience,Personal discretion,A,Predictability stabilizes institutions.,psr
PSR 2021,l15-16,exam,An executive ignoring disciplinary gaps risks:,Improved morale,Structural governance failure,Temporary disruption only,Reduced workload,B,Unchecked gaps escalate.,psr
PSR 2021,l15-16,exam,"When enforcement varies across departments, a director should:",Delegate externally,Allow autonomy indefinitely,Ignore minor differences,Implement unified governance standards,D,Unity ensures consistency.,psr
PSR 2021,l15-16,exam,A director who ignores audit findings risks:,Reduced accountability,Entrenching systemic weaknesses,Faster promotions,Immediate efficiency gains,B,Ignoring audits allows weaknesses to persist.,psr
PSR 2021,l15-16,exam,Executive oversight requires directors to monitor:,Consistency of PSR enforcement,Travel logistics,Office infrastructure,Salary increments,A,Consistency is central to governance.,psr
PSR 2021,l15-16,exam,Strategic leadership requires directors to:,Reduce oversight,Avoid difficult decisions,Limit communication,Balance risk with accountability,D,Balance preserves governance.,psr
PSR 2021,l15-16,exam,Executive leaders must prioritize during investigations:,Procedural integrity over speed,Cost reduction over justice,Public image over fairness,Secrecy over transparency,A,Integrity ensures legitimacy.,psr
PSR 2021,l15-16,exam,Institutional sustainability improves when directors:,Prioritize convenience,Limit supervision,Align actions with governance principles,Reduce compliance,C,Principled leadership sustains institutions.,psr
PSR 2021,l15-16,exam,An executive decision lacking documentation creates:,Administrative efficiency,Audit vulnerability,Faster processing,Reduced workload,B,Records enable accountability.,psr
PSR 2021,l15-16,exam,A director ensures ethical culture by:,Embedding compliance mechanisms,Delegating ethics externally,Reducing oversight,Avoiding documentation,A,Mechanisms institutionalize ethics.,psr
PSR 2021,confirmation,exam,Confirmation protects the service by:,Reducing accountability,Limiting recruitment,Retaining competent officers,Encouraging turnover,C,Competence strengthens institutions.,psr
PSR 2021,confirmation,trial,An extension of probation indicates:,Further assessment is required,Immediate confirmation,Promotion eligibility,Automatic dismissal,A,Extension allows reevaluation.,psr
PSR 2021,confirmation,exam,A probation extension must be accompanied by:,Reduced oversight,Clear evaluation criteria,Immediate promotion,Automatic confirmation,B,Criteria guide reassessment.,psr
PSR 2021,confirmation,trial,An officer who fails probation may be:,Promoted early,Dismissed automatically,Transferred abroad,Denied confirmation,D,Failure prevents confirmation.,psr
PSR 2021,confirmation,exam,An officer denied confirmation demonstrates:,Immediate dismissal,Unsatisfactory performance,Promotion eligibility,Automatic retirement,B,Denial reflects performance concerns.,psr
PSR 2021,confirmation,exam,A confirmation decision should align with:,Institutional standards,Temporary convenience,Personal preference,External pressure,A,Standards guide decisions.,psr
PSR 2021,confirmation,exam,Confirmation safeguards institutions by:,Encouraging turnover,Limiting authority,Filtering unsuitable officers,Reducing recruitment,C,Filtering maintains quality.,psr
PSR 2021,confirmation,exam,Confirmation procedures must be:,Consistent across departments,Flexible by preference,Informally managed,Politically adaptable,A,Consistency ensures fairness.,psr
PSR 2021,confirmation,exam,A fair confirmation outcome depends on:,Evidence-based judgment,Personal relationships,Informal negotiation,External pressure,A,Evidence ensures objectivity.,psr
PSR 2021,confirmation,exam,Confirmation committees should avoid:,Documentation review,Performance analysis,Subjective favoritism,Structured criteria,C,Favoritism undermines fairness.,psr
PSR 2021,confirmation,exam,A confirmed officer contributes to:,Volunteer services,Temporary staffing,Workforce stability,External contracts,C,Permanent staff stabilize service.,psr
PSR 2021,confirmation,exam,Confirmation committees must avoid:,Personal bias in decisions,Structured evaluation,Documentation review,Performance assessment,A,Bias undermines fairness.,psr
PSR 2021,confirmation,exam,Confirmation fairness depends on:,Informal judgment,Political pressure,Personal discretion,Objective evaluation standards,D,Objectivity ensures justice.,psr
PSR 2021,confirmation,exam,A confirmation delay without reason may reduce:,Training quality,Institutional stability,Officer morale,Office logistics,C,Uncertainty affects morale.,psr
PSR 2021,confirmation,exam,Delayed confirmation without justification risks:,Reduced accountability,Improved productivity,Officer demotivation,Faster decisions,C,Delay harms morale.,psr
PSR 2021,confirmation,exam,A probation officer benefits most from:,Clear development guidance,External transfer,Immediate confirmation,Reduced supervision,A,Guidance promotes growth.,psr
PSR 2021,confirmation,exam,A confirmation committee must base its decision primarily on:,Personal impressions,Political recommendation,Documented performance records,Length of service only,C,Records ensure objective judgment.,psr
PSR 2021,confirmation,trial,The purpose of confirmation is to:,Grant permanent appointment,Transfer departments,Reduce supervision,Increase salary immediately,A,Confirmation establishes permanent status.,psr
PSR 2021,confirmation,trial,A confirmed officer is regarded as:,Temporary employee,Probationary worker,Consultant,Permanent staff,D,Confirmation grants permanence.,psr
PSR 2021,confirmation,exam,A weak confirmation system leads to:,Immediate reform,Reduced service quality,Lower accountability,Faster processing,B,Quality declines without rigor.,psr
PSR 2021,confirmation,exam,Confirmation accuracy improves when evaluations are:,Objective and standardized,Politically influenced,Confidential only,Informal and flexible,A,Standardization prevents bias.,psr
PSR 2021,confirmation,exam,A structured confirmation system promotes:,Predictable workforce quality,Reduced supervision,Administrative secrecy,Temporary staffing,A,Predictability stabilizes service.,psr
PSR 2021,confirmation,exam,A confirmation process lacking standards risks:,Reduced workload,Inconsistent outcomes,Faster promotions,Immediate efficiency,B,Standards ensure consistency.,psr
PSR 2021,confirmation,exam,Probation assessment should emphasize:,External pressure,Office hierarchy,Observable performance evidence,Personal opinion,C,Evidence supports fair evaluation.,psr
PSR 2021,confirmation,exam,Confirmation supports workforce planning by:,Stabilizing personnel structure,Limiting training,Reducing recruitment,Encouraging turnover,A,Stability aids planning.,psr
PSR 2021,confirmation,exam,Effective confirmation processes depend on:,Office seniority,Personal relationships,Reliable performance metrics,External negotiation,C,Metrics support objectivity.,psr
PSR 2021,confirmation,exam,Delaying confirmation unnecessarily may cause:,Loss of trust in management,Improved efficiency,Faster promotions,Reduced workload,A,Trust depends on fairness.,psr
PSR 2021,confirmation,exam,A confirmation decision without documentation creates:,Faster processing,Accountability gaps,Higher morale,Reduced workload,B,Records support review.,psr
PSR 2021,confirmation,exam,An officer successfully confirmed is expected to:,Demonstrate sustained competence,Reduce workload,Transfer departments,Request immediate promotion,A,Competence must continue.,psr
PSR 2021,confirmation,exam,Objective confirmation processes enhance:,Institutional fairness,Administrative secrecy,Reduced accountability,Temporary authority,A,Fairness strengthens institutions.,psr
PSR 2021,confirmation,exam,Extending probation without guidance may lead to:,Repeated performance failure,Faster confirmation,Reduced accountability,Immediate success,A,Guidance is essential for improvement.,psr
PSR 2021,confirmation,exam,Transparent confirmation decisions build:,Temporary authority,Trust and credibility,Administrative secrecy,Reduced oversight,B,Transparency builds confidence.,psr
PSR 2021,confirmation,exam,Probation evaluation should measure:,Competence and conduct,Office location,Travel frequency,Salary grade,A,Performance and behavior are key.,psr
PSR 2021,confirmation,exam,Failure to confirm an unsuitable officer risks:,Faster promotions,Institutional inefficiency,Immediate reform,Reduced supervision,B,Unsuitable retention weakens service.,psr
PSR 2021,confirmation,exam,A confirmation system lacking transparency may result in:,Immediate efficiency,Lower training needs,Reduced organizational trust,Faster decisions,C,Transparency builds confidence.,psr
PSR 2021,confirmation,exam,Probation feedback should be:,Specific and timely,General and delayed,Confidential,Informal only,A,Clear feedback guides improvement.,psr
PSR 2021,confirmation,exam,A probation officer should receive:,Regular performance reviews,Immediate confirmation,Reduced supervision,Automatic promotion,A,Reviews support improvement.,psr
PSR 2021,confirmation,exam,Effective probation feedback improves:,Confirmation accuracy,Office logistics,Salary increases,Travel benefits,A,Better feedback improves decisions.,psr
PSR 2021,confirmation,trial,An officer becomes permanent when:,Posting occurs,Probation begins,Training starts,Confirmation is approved,D,Approval grants permanence.,psr
PSR 2021,confirmation,exam,Fair confirmation outcomes require:,Informal consensus,Evidence-based evaluation,Personal negotiation,External influence,B,Evidence ensures fairness.,psr
PSR 2021,confirmation,trial,Probation is designed to test:,Suitability for service,Pension eligibility,Salary scale,Office loyalty,A,Suitability is the main goal.,psr
PSR 2021,confirmation,exam,Successful confirmation builds:,Temporary authority,Administrative secrecy,Organizational trust,Reduced supervision,C,Trust grows from fairness.,psr
PSR 2021,confirmation,exam,Probation feedback must be delivered:,Only at the end,Confidentially without records,Informally,Regularly and constructively,D,Regular feedback improves performance.,psr
PSR 2021,confirmation,exam,An extended probation should include:,Clear performance targets,Automatic confirmation,Reduced supervision,Immediate promotion,A,Targets enable progress.,psr
PSR 2021,confirmation,exam,Probation supervision is necessary to:,Limit authority,Reduce salary,Delay confirmation,Guide officer development,D,Supervision improves performance.,psr
PSR 2021,confirmation,exam,Confirmation strengthens governance by:,Ensuring competent staffing,Reducing supervision,Limiting recruitment,Encouraging turnover,A,Competence sustains governance.,psr
PSR 2021,confirmation,trial,Confirmation strengthens:,Office authority,Job security,Travel benefits,Temporary status,B,It secures employment.,psr
PSR 2021,confirmation,exam,A weak probation review system causes:,Immediate efficiency,Faster recruitment,Reduced workload,Inconsistent confirmation decisions,D,Weak systems create inconsistency.,psr
PSR 2021,confirmation,trial,Confirmation decisions rely primarily on:,Personal preference,Performance evaluation reports,Length of service only,Political influence,B,Performance determines confirmation.,psr
PSR 2021,confirmation,trial,A probation report should be:,Documented and objective,Delayed indefinitely,Informal and verbal,Confidential only,A,Documentation ensures fairness.,psr
PSR 2021,confirmation,exam,Probation supervision ensures:,Immediate confirmation,Reduced oversight,Automatic promotion,Continuous performance monitoring,D,Monitoring improves outcomes.,psr
PSR 2021,confirmation,exam,An officer denied confirmation should:,Be ignored,Be promoted,Be transferred automatically,Receive documented reasons,D,Documentation ensures fairness.,psr
PSR 2021,confirmation,exam,Confirmation protects the institution by:,Limiting recruitment,Ensuring capable staffing,Encouraging turnover,Reducing accountability,B,Capability sustains institutions.,psr
PSR 2021,confirmation,exam,An officer confirmed prematurely may:,Improve morale instantly,Undermine service efficiency,Reduce supervision,Faster promotions,B,Premature confirmation risks inefficiency.,psr
PSR 2021,confirmation,exam,Confirmation oversight should prioritize:,Speed alone,Institutional efficiency,External approval,Popularity,B,Efficiency is primary concern.,psr
PSR 2021,confirmation,exam,Confirmation integrity depends on:,Political negotiation,Consistent rule application,Administrative secrecy,Personal discretion,B,Consistency ensures integrity.,psr
PSR 2021,confirmation,trial,Confirmation in the civil service occurs after:,Initial training,Transfer posting,Successful probation completion,First salary payment,C,Confirmation follows satisfactory probation.,psr
PSR 2021,confirmation,exam,Effective confirmation oversight requires:,Structured review procedures,Political approval,Informal discussion only,Personal discretion,A,Structure ensures consistency.,psr
PSR 2021,confirmation,exam,Confirming an unqualified officer may cause:,Immediate stability,Reduced supervision,Long-term service inefficiency,Faster recruitment,C,Inefficiency follows poor confirmation.,psr
PSR 2021,confirmation,exam,Probation mismanagement may lead to:,Immediate reform,Retention of unsuitable officers,Reduced accountability,Faster confirmation,B,Poor management weakens quality.,psr
